age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
39;technician;married;basic.9y;no;yes;no;cellular;jun;tue;248;3;999;0;nonexistent;1.1;93.21738839516196;-35.63081503816187;4.829256514712;5191;no
23;retired;married;high.school;no;no;no;cellular;nov;wed;30;2;999;0;failure;1.4;93.48506020846224;-37.24738670148046;3.655192261780824;5191;no
43;admin.;married;university.degree;no;yes;no;cellular;may;fri;44;3;26;1;nonexistent;-0.1;93.83651486781714;-45.72568108578998;3.2839822097939546;5099;no
26;admin.;married;university.degree;unknown;no;unknown;cellular;aug;tue;743;2;999;0;failure;-1.8;93.53735759093993;-42.1869901637496;1.6494689900251813;5076;yes
34;admin.;single;high.school;no;yes;no;cellular;aug;thu;554;1;999;0;nonexistent;-1.8;92.37025422783024;-39.77327005820703;2.9338722624205245;4963;no
60;technician;married;university.degree;no;no;no;cellular;may;thu;340;7;19;1;nonexistent;1.4;94.2283115167784;-37.23692700054524;2.688930915972126;5176;no
36;blue-collar;married;basic.9y;no;yes;no;cellular;may;mon;114;3;28;2;nonexistent;1.4;93.68852528564084;-32.97512725064741;0.6;5008;yes
39;services;single;high.school;no;no;no;cellular;apr;mon;37;2;999;0;failure;-1.7;93.78140318610693;-40.29759874982806;5.1;5195;no
26;admin.;married;professional.course;no;yes;no;telephone;aug;mon;42;2;18;2;nonexistent;-0.1;91.94720108386694;-41.246270128200784;4.048270779900644;5099;no
18;services;single;high.school;no;no;yes;cellular;jul;mon;74;2;999;0;nonexistent;1.4;93.43681576830024;-37.458910722948744;4.221874395416715;5008;no
50;housemaid;married;basic.6y;unknown;no;no;cellular;nov;fri;68;4;999;0;nonexistent;1.4;94.35358992962932;-39.83435599586812;3.49997806272206;5228;no
49;retired;single;university.degree;no;yes;no;telephone;jun;mon;564;3;999;0;nonexistent;-1.8;93.40789212058164;-39.5926172009535;1.5137900280024568;5191;no
43;blue-collar;married;high.school;no;yes;no;telephone;may;wed;280;3;999;0;nonexistent;-0.1;93.35413968166127;-37.690644236454446;0.9197222966348436;5191;no
39;admin.;married;basic.6y;no;yes;no;telephone;jul;fri;231;3;999;0;nonexistent;1.1;93.52736309139658;-38.173736763141704;2.217290871860119;5176;no
41;technician;married;professional.course;no;yes;unknown;cellular;aug;fri;582;1;999;0;nonexistent;1.1;94.51757363034034;-42.301409678435434;1.3289233216469356;5076;no
55;blue-collar;single;university.degree;unknown;no;no;telephone;jun;wed;432;4;1;1;success;1.4;93.26701896410566;-37.84914142664977;1.2402093162232455;5076;no
47;admin.;married;basic.4y;no;unknown;no;cellular;aug;fri;316;1;999;0;nonexistent;-0.1;94.14349281558582;-45.181699828172924;4.933799137642456;5195;no
48;blue-collar;married;university.degree;no;yes;no;telephone;jul;fri;32;4;999;0;nonexistent;1.1;93.33159103681992;-37.63960269265702;4.077194298680712;5228;no
41;technician;married;high.school;no;yes;no;telephone;may;fri;291;1;2;1;failure;1.1;93.2211041398674;-39.44014754683436;1.1652171720457976;5099;yes
27;management;married;high.school;no;unknown;no;telephone;jul;fri;57;4;999;0;nonexistent;1.4;93.47514682237006;-45.42258965669323;5.1;5099;no
33;student;single;high.school;no;yes;unknown;cellular;aug;mon;15;1;999;0;nonexistent;-1.8;93.0035342431191;-36.92157237128073;3.147739131958489;5176;no
18;entrepreneur;married;basic.6y;unknown;yes;no;cellular;jul;mon;676;2;999;0;nonexistent;-1.7;93.10277485010893;-42.5815966165827;3.718569992911508;5228;no
36;technician;single;university.degree;no;unknown;no;telephone;may;tue;244;1;999;0;nonexistent;-1.7;93.4759279717446;-34.531194544415804;4.040240734449486;5195;no
28;retired;married;university.degree;no;no;no;telephone;may;tue;200;1;999;0;nonexistent;1.4;93.34354277959903;-39.18006485155816;1.8435240640722488;5099;no
59;retired;married;high.school;no;yes;yes;cellular;oct;wed;452;1;13;1;nonexistent;-1.7;93.32158806778013;-42.25630699100722;3.7788121418478053;5176;yes
42;student;single;basic.9y;unknown;yes;no;telephone;may;tue;1028;1;999;0;nonexistent;-0.1;93.43339092885782;-40.89515793349414;0.7852495501231602;5191;no
58;admin.;married;professional.course;no;no;no;telephone;jun;mon;30;2;9;1;nonexistent;1.1;92.80814293392285;-41.41886128789744;4.330138457248317;5191;no
30;blue-collar;married;basic.9y;no;yes;yes;cellular;aug;wed;243;4;999;0;nonexistent;-1.7;93.1053025681717;-43.212132080450225;4.028827421418705;5195;no
51;admin.;divorced;basic.9y;no;no;no;telephone;jun;mon;43;2;999;0;nonexistent;-1.8;93.74569486611665;-38.748423154583605;3.826087520768671;4963;no
44;self-employed;single;high.school;no;yes;no;telephone;may;fri;14;5;999;0;nonexistent;-0.1;93.09819953680592;-44.636566142610405;1.1549465195348065;5191;no
50;services;divorced;university.degree;no;no;no;telephone;may;thu;55;5;999;0;nonexistent;1.1;93.41948093291396;-41.6133145207454;3.2371230276854943;5176;no
37;admin.;married;basic.9y;no;yes;no;cellular;aug;thu;51;3;999;0;nonexistent;1.1;92.9415045529705;-38.50746593203206;1.3385623175987127;5076;no
38;student;single;high.school;unknown;no;no;telephone;may;tue;48;3;999;0;nonexistent;-1.7;94.48038971316171;-38.95093178464779;0.6;5099;no
45;technician;married;high.school;no;yes;no;cellular;jun;mon;110;1;999;0;failure;1.4;93.63658980703163;-39.991605435467115;4.2833488746892625;5195;no
41;admin.;married;basic.4y;no;no;no;telephone;mar;mon;153;1;8;1;nonexistent;-0.1;93.60710886529858;-45.22488556985417;2.2136816323575994;5176;no
35;blue-collar;married;basic.6y;no;unknown;no;cellular;aug;wed;71;4;29;1;nonexistent;1.1;93.2216095041866;-37.782461354760095;3.574408495458338;5228;no
26;management;married;university.degree;no;no;no;telephone;jul;thu;287;1;999;0;nonexistent;-1.8;92.77889630593015;-45.20307095119684;4.918159074795209;5017;no
55;blue-collar;married;high.school;no;no;no;cellular;may;tue;30;2;17;1;nonexistent;-1.8;93.58611443952938;-35.51841413824599;3.773211791883323;5195;no
22;services;single;basic.4y;no;yes;unknown;cellular;may;tue;112;2;16;1;nonexistent;-0.1;93.49953622026652;-31.509331244068644;3.024723643623556;5176;no
43;services;married;basic.6y;no;yes;yes;cellular;dec;tue;2;2;999;0;nonexistent;-0.1;94.63353576596536;-34.55350713233481;3.746373327593095;5191;no
40;retired;married;illiterate;unknown;no;no;cellular;may;tue;194;4;999;0;nonexistent;-1.7;92.85615981716464;-41.22236784048833;3.97486953766044;5195;no
18;technician;married;high.school;unknown;no;no;cellular;may;mon;10;2;9;1;nonexistent;-0.1;93.69115336086222;-44.55872199620021;4.0639331165323895;4963;no
42;admin.;divorced;high.school;unknown;no;no;cellular;apr;fri;684;1;0;1;nonexistent;-1.8;92.92411170827853;-35.678269894850345;4.040790669804334;5191;no
40;entrepreneur;single;basic.9y;unknown;no;no;cellular;aug;wed;281;5;27;1;nonexistent;-0.1;94.05208048746644;-39.36810759848381;1.572896823466816;5099;no
40;admin.;divorced;university.degree;no;no;yes;cellular;may;tue;762;4;999;0;success;1.1;94.01148460801105;-37.56782896213348;3.606783152237306;5195;no
45;blue-collar;married;professional.course;unknown;yes;no;cellular;aug;wed;16;1;999;0;nonexistent;-0.1;94.08746980050869;-35.80221446483854;3.131361635777959;5191;no
25;admin.;single;professional.course;no;no;yes;cellular;aug;thu;161;2;999;0;nonexistent;-1.7;93.26669988920155;-42.888882890020895;2.883619130371268;5099;no
47;admin.;married;basic.4y;no;no;no;cellular;jul;tue;255;1;999;0;nonexistent;-1.8;93.47293430703436;-37.433645166822814;2.6339229649515663;5017;no
32;admin.;married;university.degree;no;yes;yes;cellular;jun;tue;38;3;10;1;nonexistent;-1.7;93.73002740745395;-44.668779727339064;4.278444391935711;5191;no
35;services;married;unknown;unknown;yes;no;cellular;may;thu;151;4;999;0;nonexistent;-1.8;93.6174286566926;-45.79363811934231;4.291787899411992;5191;no
39;admin.;single;basic.9y;no;yes;no;telephone;may;tue;302;1;999;0;nonexistent;1.1;93.71879718033223;-31.991518629165277;4.903520464043198;5228;no
52;technician;married;university.degree;no;no;yes;cellular;oct;tue;127;1;999;0;success;1.1;93.33506917460264;-43.743897827207114;1.703504383701088;5099;yes
38;services;married;basic.9y;no;no;no;cellular;jun;thu;292;6;999;0;nonexistent;-0.1;93.09236830630599;-44.22452807392995;3.245098229513977;5099;no
30;technician;married;university.degree;no;no;yes;cellular;may;thu;380;4;27;1;nonexistent;-0.1;93.3242949579631;-49.69399341435695;2.648282547841627;5195;no
52;services;married;university.degree;no;yes;no;cellular;may;mon;1449;1;999;0;nonexistent;-1.8;94.31375316725783;-34.955183915576185;3.4878431392345073;5099;no
29;self-employed;married;illiterate;unknown;no;no;telephone;may;wed;108;3;999;0;nonexistent;-1.7;94.10682579384877;-38.48656914246007;1.5039850431516706;5076;yes
34;student;single;university.degree;no;yes;unknown;telephone;jul;tue;513;4;999;0;nonexistent;-1.7;93.86468406798647;-31.6127177960108;5.1;5176;no
53;services;married;basic.4y;no;yes;yes;telephone;sep;thu;281;3;999;0;nonexistent;1.1;94.05124882748912;-43.30986530203111;4.243268330217211;5099;no
45;admin.;married;basic.6y;no;yes;no;cellular;jun;thu;215;4;999;0;nonexistent;1.1;93.21639268396062;-39.607262928466426;1.3298617146483858;5228;no
33;student;single;high.school;no;no;no;telephone;may;fri;973;2;19;1;nonexistent;1.1;94.23339231049455;-40.02757108311545;3.4960635179959443;5176;no
29;admin.;married;high.school;no;no;no;cellular;nov;wed;2;1;999;0;success;-1.8;92.86073395954757;-39.75078744500382;2.022028557081756;5017;yes
46;housemaid;married;basic.9y;unknown;no;no;telephone;jun;fri;30;1;999;0;nonexistent;-0.1;93.50956808622783;-37.29059943195617;1.3320359386143545;5099;yes
26;blue-collar;single;university.degree;no;yes;no;telephone;aug;tue;59;1;999;0;nonexistent;-0.1;93.62072746059587;-38.81283912977728;5.096716339995896;5195;no
53;entrepreneur;married;basic.9y;no;no;no;telephone;may;thu;54;4;999;0;success;-1.7;92.68222469430333;-38.96927814270639;5.1;4963;yes
42;blue-collar;married;university.degree;no;no;yes;cellular;aug;tue;45;3;999;0;nonexistent;1.1;93.27888040618832;-38.96354209522804;4.062195284180091;5008;no
32;technician;married;university.degree;unknown;yes;no;telephone;may;mon;222;1;11;1;nonexistent;1.4;93.63775943710544;-38.82854137432525;4.3464560880908785;5099;no
45;admin.;divorced;university.degree;unknown;yes;no;cellular;nov;wed;15;2;999;0;nonexistent;-0.1;92.23170254717809;-45.902805138173406;3.5619536857012277;5099;no
61;self-employed;married;university.degree;no;no;no;telephone;may;tue;243;5;999;0;nonexistent;-1.8;92.87661027770928;-38.53332896225186;2.832073244517035;5076;no
46;blue-collar;married;high.school;no;yes;no;cellular;may;wed;212;2;999;0;failure;-0.1;93.4586001215535;-34.27022503566541;1.415729501766779;5191;no
37;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;thu;51;4;999;0;nonexistent;-0.1;93.36440708858504;-39.97090035170563;2.342010359525169;5228;no
45;blue-collar;married;high.school;no;no;no;telephone;nov;tue;245;1;999;0;nonexistent;-0.1;92.94821955214812;-38.853600274212816;2.731327745868358;5228;no
58;blue-collar;married;high.school;no;yes;yes;cellular;jul;fri;87;1;999;0;nonexistent;1.1;93.89998542148967;-40.11369833657149;1.8063056980764518;5176;no
52;admin.;married;university.degree;unknown;no;no;cellular;nov;mon;258;1;999;0;nonexistent;1.4;94.33657899699797;-39.232472635422354;3.213433459372422;5076;no
39;admin.;divorced;illiterate;unknown;no;no;cellular;jul;fri;376;2;999;0;nonexistent;-0.1;93.37957659887353;-40.51071194059944;1.63634598150773;5017;no
40;blue-collar;married;basic.9y;no;yes;yes;telephone;may;mon;1478;4;999;0;nonexistent;-1.7;93.27051684464037;-36.32607616869405;4.746162904871449;5195;no
45;services;married;high.school;no;no;no;cellular;apr;mon;35;4;999;0;nonexistent;1.1;92.61883636700396;-41.92256566338627;4.818442644836782;5099;no
39;admin.;divorced;high.school;unknown;no;no;cellular;nov;wed;354;3;17;1;nonexistent;-0.1;93.05128405247032;-35.10693708313487;3.133851483881805;5017;yes
33;admin.;married;high.school;no;yes;yes;cellular;jun;tue;430;2;999;0;failure;-1.7;92.48062561867309;-40.96356513754183;3.7737236988243406;5195;no
50;technician;married;professional.course;unknown;no;yes;cellular;may;tue;354;1;999;0;nonexistent;1.1;92.61542115073269;-36.66648988616207;2.154629407009207;5228;no
44;services;married;high.school;no;yes;no;telephone;may;thu;405;2;999;0;nonexistent;-1.8;93.67069235180391;-39.26944895412746;3.5464754029036074;5191;no
51;unknown;single;university.degree;no;yes;yes;telephone;oct;mon;187;5;999;0;nonexistent;1.4;93.66998352854841;-36.98647193941704;4.425730990891066;5099;no
28;admin.;single;university.degree;unknown;yes;no;telephone;jul;fri;608;1;999;0;nonexistent;1.1;93.51909344553721;-40.14923755558609;5.1;5099;no
38;blue-collar;married;high.school;no;yes;no;cellular;jun;fri;115;4;999;0;nonexistent;-1.7;93.85512936216654;-39.07983602718169;1.5703692468943538;5176;no
35;student;married;university.degree;unknown;no;no;cellular;may;tue;288;2;999;0;nonexistent;-0.1;93.9736815230531;-41.109713539957276;3.9270013445369907;5195;no
34;services;single;professional.course;no;yes;no;cellular;jul;fri;168;3;19;2;nonexistent;-1.7;92.9483840070202;-42.794760094007934;4.409308798853991;5017;yes
37;services;single;basic.6y;no;yes;no;telephone;may;thu;90;1;999;0;failure;-0.1;93.1500601514165;-42.88986013986762;2.7663604912452735;5228;no
30;self-employed;single;basic.4y;no;no;no;telephone;may;fri;241;3;999;0;failure;-0.1;94.1114659048677;-39.53258972223053;0.6;5228;no
54;blue-collar;married;professional.course;no;no;no;cellular;oct;mon;902;2;999;0;nonexistent;-0.1;93.7712583052562;-40.875864637169414;5.035598915313451;5017;no
35;technician;married;professional.course;no;no;no;telephone;apr;thu;23;1;999;0;nonexistent;-1.8;93.95360085278172;-45.48085986375499;3.6365478810048883;5191;no
36;blue-collar;married;university.degree;no;yes;no;cellular;jun;wed;294;1;999;0;nonexistent;-0.1;93.46879573637106;-35.21998105005342;3.012538851291393;5228;no
40;blue-collar;married;university.degree;no;no;yes;telephone;aug;fri;1;1;999;0;nonexistent;-0.1;93.59485358922751;-43.03750418955372;5.1;5228;no
51;self-employed;single;high.school;no;no;no;telephone;apr;mon;937;2;29;3;success;-0.1;93.38892569545563;-36.52794370896224;1.2641699974015361;5076;yes
21;blue-collar;married;basic.4y;no;unknown;no;cellular;nov;fri;34;1;999;0;nonexistent;-1.8;93.80802148322594;-39.2521088058373;4.1449149667963034;5099;no
45;admin.;single;basic.9y;no;no;no;cellular;nov;thu;401;1;999;0;nonexistent;-1.7;93.30474040097913;-42.3680653352799;4.121286538313583;5195;no
31;admin.;married;professional.course;no;no;no;telephone;jun;tue;52;4;999;0;nonexistent;-1.7;93.91573377187137;-42.261964869308684;5.022625976883953;5191;no
28;admin.;married;basic.6y;no;yes;yes;cellular;apr;wed;53;1;999;0;nonexistent;-1.7;93.21658999849267;-47.811035535770145;4.435622660007383;5008;no
33;management;married;professional.course;no;yes;no;cellular;aug;mon;120;1;999;0;nonexistent;-0.1;93.44021187649724;-42.302297349178666;4.716489717014834;5191;no
32;student;married;university.degree;no;yes;no;telephone;aug;mon;190;3;999;0;failure;1.1;92.73097634926303;-40.13642212008607;3.645946884154332;5099;no
43;admin.;married;university.degree;no;yes;no;telephone;aug;thu;23;1;999;0;nonexistent;1.1;92.59139464096798;-42.25080122684363;2.6661159929546043;5176;no
18;admin.;married;university.degree;no;no;no;cellular;nov;wed;34;3;999;0;nonexistent;-1.7;93.86885433194144;-39.84470241557692;4.697530960166764;5191;no
30;admin.;married;high.school;unknown;yes;yes;cellular;may;wed;628;1;8;1;nonexistent;-1.7;93.24315548640807;-37.68081225237611;5.080742337332946;5076;yes
50;management;single;university.degree;no;yes;no;telephone;nov;mon;655;2;999;0;nonexistent;1.1;93.78104262285713;-43.39217671544644;4.020350425862013;4963;no
52;retired;married;university.degree;no;yes;no;cellular;jul;fri;212;2;999;0;success;-1.7;93.03493712931429;-39.75829286783223;4.9102052670348115;4963;yes
34;blue-collar;married;high.school;no;yes;yes;telephone;nov;tue;164;4;999;0;nonexistent;1.1;93.40940004362862;-38.12458123375813;3.9318297654584664;5176;no
28;admin.;married;university.degree;no;yes;no;cellular;jul;wed;49;1;999;0;nonexistent;-0.1;93.69822958649794;-34.75837933401674;1.8972819277407522;5099;no
33;entrepreneur;single;high.school;no;yes;no;cellular;aug;fri;121;2;999;0;nonexistent;-0.1;93.53516436671977;-46.452210536935105;0.7237199268861464;4963;no
42;admin.;married;high.school;unknown;no;no;cellular;nov;wed;13;1;999;0;nonexistent;1.1;93.3876650547936;-40.3059866709911;2.648791299335257;5176;no
46;admin.;single;university.degree;unknown;yes;no;cellular;aug;fri;6;2;999;0;nonexistent;-0.1;93.56793817510321;-44.72567351153902;3.9195444859572848;5195;no
40;admin.;single;professional.course;no;no;yes;cellular;may;tue;113;1;999;0;nonexistent;1.1;93.93428119242087;-35.708600371877694;1.547572741900381;5191;no
44;services;married;high.school;no;no;yes;cellular;may;tue;981;2;999;0;nonexistent;-1.7;93.44650893092088;-34.75381020698319;4.752058527984794;5099;no
44;blue-collar;divorced;professional.course;no;yes;yes;cellular;oct;mon;26;2;999;0;nonexistent;1.4;93.59859879146191;-41.064229398231205;0.6;5228;no
40;admin.;married;university.degree;no;yes;no;telephone;jun;wed;209;4;999;0;nonexistent;-0.1;93.74033147907467;-37.98828298958647;4.317780008810154;5228;no
43;management;single;university.degree;unknown;yes;no;telephone;aug;fri;327;1;999;0;nonexistent;1.1;93.40763899194764;-40.75437450673489;0.9414319341303774;5191;no
64;technician;married;university.degree;no;yes;yes;cellular;jun;wed;90;4;999;0;nonexistent;1.1;92.73458538852014;-42.541511499042585;2.6725811303915483;5176;no
33;retired;single;university.degree;unknown;yes;no;telephone;jun;wed;176;3;999;0;nonexistent;1.4;93.34337647751553;-39.953579644187094;4.105816408110686;4963;no
26;admin.;married;high.school;no;yes;no;cellular;may;tue;593;2;999;0;nonexistent;1.1;92.60091718073706;-39.8338879389114;4.167318128352473;5228;no
58;unemployed;single;basic.6y;no;yes;no;cellular;may;thu;320;2;999;0;nonexistent;-1.7;92.98806285153188;-37.37917187643012;5.1;5191;no
58;admin.;single;university.degree;no;yes;no;cellular;aug;tue;112;5;999;0;nonexistent;-1.7;93.28968634345254;-36.086110028927315;5.1;5176;no
58;technician;married;basic.9y;no;no;no;cellular;jun;mon;735;1;5;3;nonexistent;1.1;94.1802986778311;-34.92972744186482;0.9196197464648793;5195;no
